,Passer Rating,Player Id,week,Last_Week_Passer Rating
65,0.0,2495240.0,2,71.30366983591654
99,124.7,2504211.0,2,99.3183629363976
77,72.1,2505076.0,2,124.49319168792655
146,108.18652400979958,2505982.0,2,109.44224122052123
141,96.87792114135495,2505996.0,2,95.5
41,73.0,2506121.0,2,94.70347204483357
158,49.660145474167635,2506363.0,2,91.4
155,86.77428026195166,2506581.0,2,69.06357887286498
153,121.90061594121065,2507282.0,2,158.19838019993605
149,83.24609679667331,2532820.0,2,111.65611391592671
152,90.88425239529111,2532888.0,2,117.6
137,6.71794548212965,2532956.0,2,0.0
71,131.0,2532975.0,2,92.3163016287529
145,56.94193502020377,2533033.0,2,144.4
143,67.20732884130214,2543465.0,2,96.03042062058063
133,92.7475674994524,2543477.0,2,61.14662451039191
148,128.09476277419571,2543499.0,2,95.57846907183493
37,131.0,2543801.0,2,154.06970114917635
95,103.4,2552033.0,2,120.0596164573688
144,97.61336337749776,2552466.0,2,133.3
26,61.3,2555259.0,2,89.84365752028077
63,123.5,2555260.0,2,139.75770773566705
80,95.2,2555261.0,2,120.7
156,93.83014520945427,2555334.0,2,69.0
34,70.0,2558008.0,2,65.67596568004384
132,66.77930847716073,2558063.0,2,157.5478794214863
135,124.649556642414,2560720.0,2,116.92742128894444
131,52.31382487847064,2560757.0,2,158.3
97,83.6,2560800.0,2,124.86381269970411
154,119.09506538670146,2560858.0,2,95.30439784348232
91,101.1,2560955.0,2,71.2
157,56.07872620826371,2561177.0,2,38.50574000796091
151,109.57177260550816,2562299.0,2,82.3
31,90.5,2562382.0,2,80.68686950740631
150,116.72363031280779,2562660.0,2,106.5423742295523
136,86.34077020271121,2562746.0,2,92.87415079020094
15,97.2,2562796.0,2,103.57731574316045
139,119.24969101975165,2563258.0,2,132.5197257399191
7,121.1,310.0,3,83.28152612940482
175,77.99979300479579,382.0,3,43.031490518598865
20,85.5,79860.0,3,85.7343463148299
169,68.3765805924914,81284.0,3,76.20019561821937
23,63.4,2495143.0,3,65.01369006810984
180,89.39166078738259,2495240.0,3,0.0
190,86.29326702193919,2504211.0,3,124.7
184,95.060172301721,2505076.0,3,72.1
174,63.477625872416716,2505982.0,3,108.18652400979958
167,91.05686636868249,2505996.0,3,96.87792114135495
171,125.6073901666773,2506121.0,3,73.0
187,100.78013496531547,2506363.0,3,49.660145474167635
81,118.8,2506581.0,3,86.77428026195166
183,101.48659623998371,2507282.0,3,121.90061594121065
176,116.92504342957191,2532820.0,3,83.24609679667331
181,82.97295265012666,2532888.0,3,90.88425239529111
163,93.50832902712773,2532956.0,3,6.71794548212965
182,141.30901275926095,2532975.0,3,131.0
173,103.74832322100343,2533033.0,3,56.94193502020377
39,112.7,2543465.0,3,67.20732884130214
160,105.16578443145542,2543477.0,3,92.7475674994524
53,103.7,2543499.0,3,128.09476277419571
170,135.72498098548252,2543801.0,3,131.0
188,76.41401234146616,2552033.0,3,103.4
172,93.16905531805466,2552466.0,3,97.61336337749776
166,100.03000293122375,2555259.0,3,61.3
179,69.91364276726293,2555260.0,3,123.5
185,114.61969505384721,2555261.0,3,95.2
85,79.7,2555334.0,3,93.83014520945427
35,116.5,2558008.0,3,70.0
3,135.8,2558063.0,3,66.77930847716073
161,108.93852484115585,2560720.0,3,124.649556642414
159,85.98320999479098,2560757.0,3,52.31382487847064
189,98.28878509617847,2560800.0,3,83.6
76,61.9,2560858.0,3,119.09506538670146
186,119.15915848889259,2560955.0,3,101.1
88,144.4,2561177.0,3,56.07872620826371
178,71.00136775164717,2562299.0,3,109.57177260550816
168,125.11377794998715,2562382.0,3,90.5
177,116.19203396908182,2562660.0,3,116.72363031280779
162,124.65488918905658,2562746.0,3,86.34077020271121
164,107.2702991029435,2562796.0,3,97.2
165,106.06529241858856,2563258.0,3,119.24969101975165
194,77.28892706161463,310.0,4,121.1
209,74.5053909807597,382.0,4,77.99979300479579
198,100.44695707393038,79860.0,4,85.5
204,49.52857939384806,81284.0,4,68.3765805924914
24,57.4,2495143.0,4,63.4
66,95.8,2495240.0,4,89.39166078738259
100,45.9,2504211.0,4,86.29326702193919
214,96.32305367526342,2505076.0,4,95.060172301721
208,50.043039980185576,2505982.0,4,63.477625872416716
201,56.39730902148878,2505996.0,4,91.05686636868249
42,131.9,2506121.0,4,125.6073901666773
219,94.1057110806978,2506363.0,4,100.78013496531547
216,97.27834218933825,2506581.0,4,118.8
212,122.45054555154049,2507282.0,4,101.48659623998371
56,91.6,2532820.0,4,116.92504342957191
68,23.7,2532888.0,4,82.97295265012666
197,120.35997443651239,2532956.0,4,93.50832902712773
72,114.3,2532975.0,4,141.30901275926095
207,88.52603963597308,2533033.0,4,103.74832322100343
206,118.6120835649854,2543465.0,4,112.7
193,108.37175644821937,2543477.0,4,105.16578443145542
54,105.4,2543499.0,4,103.7
205,114.42125766500405,2543801.0,4,135.72498098548252
220,35.829566244687506,2552033.0,4,76.41401234146616
46,129.7,2552466.0,4,93.16905531805466
200,82.067253059143,2555259.0,4,100.03000293122375
211,112.29236763184325,2555260.0,4,69.91364276726293
215,106.69555156301445,2555261.0,4,114.61969505384721
217,81.88906248860084,2555334.0,4,79.7
203,126.38250107433873,2558008.0,4,116.5
192,79.46930057985583,2558063.0,4,135.8
195,127.63101691370343,2560720.0,4,108.93852484115585
191,98.1311407319613,2560757.0,4,85.98320999479098
98,102.4,2560800.0,4,98.28878509617847
213,27.140304509884274,2560858.0,4,61.9
218,64.37135424457522,2560955.0,4,119.15915848889259
89,89.3,2561177.0,4,144.4
210,102.81902622407796,2562299.0,4,71.00136775164717
202,105.20765028020101,2562382.0,4,125.11377794998715
59,32.8,2562660.0,4,116.19203396908182
196,72.58571941427965,2562746.0,4,124.65488918905658
16,97.2,2562796.0,4,107.2702991029435
199,82.4323537924383,2563258.0,4,106.06529241858856
8,102.6,310.0,5,77.28892706161463
51,94.2,382.0,5,74.5053909807597
224,116.98708750066147,79860.0,5,100.44695707393038
36,89.7,81284.0,5,49.52857939384806
226,57.30443540790901,2495143.0,5,57.4
240,91.52117815642771,2495240.0,5,95.8
101,106.1,2504211.0,5,45.9
245,114.04280036304391,2505076.0,5,96.32305367526342
235,114.4911734947566,2505982.0,5,50.043039980185576
228,93.27919688835884,2505996.0,5,56.39730902148878
232,122.28682163351206,2506121.0,5,131.9
94,85.2,2506363.0,5,94.1057110806978
247,68.93417199045442,2506581.0,5,97.27834218933825
243,84.26144863419346,2507282.0,5,122.45054555154049
57,138.6,2532820.0,5,91.6
241,78.08648150809756,2532888.0,5,23.7
223,77.77367969926472,2532956.0,5,120.35997443651239
242,72.20743997660229,2532975.0,5,114.3
234,88.99747916317958,2533033.0,5,88.52603963597308
231,96.80404925031935,2543465.0,5,118.6120835649854
222,96.10953895633934,2543477.0,5,108.37175644821937
236,73.67843378613861,2543499.0,5,105.4
230,113.13717903959471,2543801.0,5,114.42125766500405
249,72.86121067177758,2552033.0,5,35.829566244687506
233,64.13249672842366,2552466.0,5,129.7
227,106.87335902521194,2555259.0,5,82.067253059143
239,79.23415305741187,2555260.0,5,112.29236763184325
246,101.27322547192335,2555261.0,5,106.69555156301445
86,83.3,2555334.0,5,81.88906248860084
229,135.01197462620496,2558008.0,5,126.38250107433873
221,111.32653507216253,2558063.0,5,79.46930057985583
10,37.3,2560720.0,5,127.63101691370343
1,54.9,2560757.0,5,98.1311407319613
250,59.432879332744335,2560800.0,5,102.4
244,103.20601258925336,2560858.0,5,27.140304509884274
92,98.3,2560955.0,5,64.37135424457522
248,135.1083077763313,2561177.0,5,89.3
238,115.87076163590892,2562299.0,5,102.81902622407796
32,87.1,2562382.0,5,105.20765028020101
237,106.50293217233596,2562660.0,5,32.8
11,39.6,2562746.0,5,72.58571941427965
17,101.9,2562796.0,5,97.2
225,98.28780630498592,2563258.0,5,82.4323537924383
9,144.9,310.0,6,102.6
266,132.9230863313751,382.0,6,94.2
257,59.082290480864714,79860.0,6,116.98708750066147
261,102.44453964194142,81284.0,6,89.7
25,61.4,2495143.0,6,57.30443540790901
271,134.22847526478768,2495240.0,6,91.52117815642771
282,67.57519021197979,2504211.0,6,106.1
78,0.0,2505076.0,6,114.04280036304391
49,0.0,2505982.0,6,114.4911734947566
258,93.12680969702659,2505996.0,6,93.27919688835884
264,49.28280256901345,2506121.0,6,122.28682163351206
279,102.22655981536263,2506363.0,6,85.2
275,108.42291927496575,2506581.0,6,68.93417199045442
272,75.41377386797508,2507282.0,6,84.26144863419346
268,101.97760863300627,2532820.0,6,138.6
69,99.8,2532888.0,6,78.08648150809756
14,78.1,2532956.0,6,77.77367969926472
73,117.6,2532975.0,6,72.20743997660229
265,38.024940206337796,2533033.0,6,88.99747916317958
263,17.125484776310977,2543465.0,6,96.80404925031935
253,22.215078740966412,2543477.0,6,96.10953895633934
267,0.3222192548950318,2543499.0,6,73.67843378613861
262,96.88119185566595,2543801.0,6,113.13717903959471
280,110.05161534748332,2552033.0,6,72.86121067177758
47,9.5,2552466.0,6,64.13249672842366
27,94.4,2555259.0,6,106.87335902521194
64,89.4,2555260.0,6,79.23415305741187
274,38.45655880417903,2555261.0,6,101.27322547192335
276,89.4273096834766,2555334.0,6,83.3
260,118.01467357135729,2558008.0,6,135.01197462620496
252,107.38233905999178,2558063.0,6,111.32653507216253
254,2.5524825803395146,2560720.0,6,37.3
251,34.60787613140641,2560757.0,6,54.9
281,33.3061605706931,2560800.0,6,59.432879332744335
273,128.66565605747044,2560858.0,6,103.20601258925336
278,4.171994513844737,2560955.0,6,98.3
277,117.46633333032204,2561177.0,6,135.1083077763313
270,77.29186616602442,2562299.0,6,115.87076163590892
259,136.09679095800544,2562382.0,6,87.1
269,114.7680615593882,2562660.0,6,106.50293217233596
255,58.65557811655345,2562746.0,6,39.6
256,83.10483713009324,2562796.0,6,101.9
21,87.9,2563258.0,6,98.28780630498592
283,96.2589567677469,310.0,7,144.9
295,43.73321626181635,382.0,7,132.9230863313751
286,99.86834437348227,79860.0,7,59.082290480864714
291,79.99845407080956,81284.0,7,102.44453964194142
288,135.9578757257671,2495143.0,7,61.4
300,73.34534775720604,2495240.0,7,134.22847526478768
102,80.7,2504211.0,7,67.57519021197979
304,65.08941232482569,2505076.0,7,0.0
294,28.593761383368673,2505982.0,7,0.0
289,35.47059307259137,2505996.0,7,93.12680969702659
43,108.3,2506121.0,7,49.28280256901345
308,81.66392531343294,2506363.0,7,102.22655981536263
82,88.0,2506581.0,7,108.42291927496575
75,89.1,2507282.0,7,75.41377386797508
58,141.5,2532820.0,7,101.97760863300627
301,20.512364980341133,2532888.0,7,99.8
285,111.74055877527752,2532956.0,7,78.1
302,17.63993956656895,2532975.0,7,117.6
293,64.17878915854595,2533033.0,7,38.024940206337796
40,100.9,2543465.0,7,17.125484776310977
5,0.0,2543477.0,7,22.215078740966412
296,7.318778678262291,2543499.0,7,0.3222192548950318
38,59.8,2543801.0,7,96.88119185566595
309,107.57499081281054,2552033.0,7,110.05161534748332
292,101.3127166475924,2552466.0,7,9.5
28,80.8,2555259.0,7,94.4
299,76.73815758033273,2555260.0,7,89.4
305,106.12589674985678,2555261.0,7,38.45655880417903
87,99.8,2555334.0,7,89.4273096834766
290,28.58816178319443,2558008.0,7,118.01467357135729
4,81.5,2558063.0,7,107.38233905999178
284,13.72010424419355,2560720.0,7,2.5524825803395146
2,69.4,2560757.0,7,34.60787613140641
310,127.94663606530843,2560800.0,7,33.3061605706931
303,58.86252207439496,2560858.0,7,128.66565605747044
307,26.329125755592123,2560955.0,7,4.171994513844737
306,83.14025015586125,2561177.0,7,117.46633333032204
298,105.32934167601049,2562299.0,7,77.29186616602442
33,78.3,2562382.0,7,136.09679095800544
297,83.88164985996706,2562660.0,7,114.7680615593882
12,0.0,2562746.0,7,58.65557811655345
18,84.8,2562796.0,7,83.10483713009324
287,99.28812078380886,2563258.0,7,87.9
314,115.42159581759492,310.0,8,96.2589567677469
52,76.8,382.0,8,43.73321626181635
319,98.87293398787648,79860.0,8,99.86834437348227
325,101.0474753024225,81284.0,8,79.99845407080956
321,80.2538584197566,2495143.0,8,135.9578757257671
333,78.92664773138137,2495240.0,8,73.34534775720604
343,78.6724096929679,2504211.0,8,80.7
336,127.49330586719904,2505076.0,8,65.08941232482569
330,126.078254141711,2505982.0,8,28.593761383368673
322,108.68278626494862,2505996.0,8,35.47059307259137
44,82.7,2506121.0,8,108.3
341,63.184896701535294,2506363.0,8,81.66392531343294
83,71.9,2506581.0,8,88.0
334,79.4614156941168,2507282.0,8,89.1
331,54.19253175231056,2532820.0,8,141.5
70,98.4,2532888.0,8,20.512364980341133
317,95.41400911424202,2532956.0,8,111.74055877527752
74,131.7,2532975.0,8,17.63993956656895
329,80.2741113070327,2533033.0,8,64.17878915854595
327,101.11856138509076,2543465.0,8,100.9
313,69.52847417153495,2543477.0,8,0.0
55,125.0,2543499.0,8,7.318778678262291
326,131.52622542460438,2543801.0,8,59.8
96,68.1,2552033.0,8,107.57499081281054
328,66.17810143471168,2552466.0,8,101.3127166475924
29,104.9,2555259.0,8,80.8
332,78.06132714487583,2555260.0,8,76.73815758033273
337,91.61978457295879,2555261.0,8,106.12589674985678
338,90.43555646245439,2555334.0,8,99.8
324,118.98307272917967,2558008.0,8,28.58816178319443
312,129.96506915913912,2558063.0,8,81.5
315,92.33645221198482,2560720.0,8,13.72010424419355
311,62.98526660250278,2560757.0,8,69.4
342,91.34845969418036,2560800.0,8,127.94663606530843
335,90.98042609483362,2560858.0,8,58.86252207439496
340,87.28150488809962,2560955.0,8,26.329125755592123
339,81.09777970199966,2561177.0,8,83.14025015586125
62,124.2,2562299.0,8,105.32934167601049
323,46.585333392270066,2562382.0,8,78.3
60,40.0,2562660.0,8,83.88164985996706
316,82.19524746013764,2562746.0,8,0.0
318,86.34028581152187,2562796.0,8,84.8
320,56.96004479206163,2563258.0,8,99.28812078380886
347,73.63759856443345,310.0,9,115.42159581759492
366,97.97184074515155,382.0,9,76.8
352,90.92198710863275,79860.0,9,98.87293398787648
359,95.75101537442158,81284.0,9,101.0474753024225
354,91.68522578394669,2495143.0,9,80.2538584197566
372,89.27455007422148,2495240.0,9,78.92664773138137
386,85.53974584306881,2504211.0,9,78.6724096929679
377,61.29115125928666,2505076.0,9,127.49330586719904
365,61.388248376046874,2505982.0,9,126.078254141711
356,76.07389171707167,2505996.0,9,108.68278626494862
362,71.21395658053802,2506121.0,9,82.7
383,93.8214073373126,2506363.0,9,63.184896701535294
379,91.4200872363149,2506581.0,9,71.9
375,85.93418278243554,2507282.0,9,79.4614156941168
368,100.49027510327961,2532820.0,9,54.19253175231056
373,66.4535166231183,2532888.0,9,98.4
350,74.59633407887226,2532956.0,9,95.41400911424202
374,65.43036349288073,2532975.0,9,131.7
364,87.12056993637364,2533033.0,9,80.2741113070327
361,81.02328212584122,2543465.0,9,101.11856138509076
346,78.69637595049812,2543477.0,9,69.52847417153495
367,64.3988038463219,2543499.0,9,125.0
360,69.85023062318533,2543801.0,9,131.52622542460438
384,90.09923915565021,2552033.0,9,68.1
363,88.23665913078464,2552466.0,9,66.17810143471168
355,93.34398583581395,2555259.0,9,104.9
371,87.80997865606398,2555260.0,9,78.06132714487583
378,86.96430389280808,2555261.0,9,91.61978457295879
380,89.98664499141466,2555334.0,9,90.43555646245439
358,61.276599293071065,2558008.0,9,118.98307272917967
345,72.35254010396737,2558063.0,9,129.96506915913912
348,84.84854164098785,2560720.0,9,92.33645221198482
344,72.27974262554001,2560757.0,9,62.98526660250278
385,86.22442848903621,2560800.0,9,91.34845969418036
376,88.639480001383,2560858.0,9,90.98042609483362
382,85.91132488497816,2560955.0,9,87.28150488809962
381,92.83650471382622,2561177.0,9,81.09777970199966
370,83.4645832422324,2562299.0,9,124.2
357,69.72585127195285,2562382.0,9,46.585333392270066
369,63.78707187264844,2562660.0,9,40.0
349,67.99201044359008,2562746.0,9,82.19524746013764
351,80.48206227818413,2562796.0,9,86.34028581152187
353,59.26960159274923,2563258.0,9,56.96004479206163
