,TD Passes,Last_Week_TD Passes,Completion Percentage,Last_Week_Completion Percentage,Passer Rating,Last_Week_Passer Rating,points,Player Id
103,0.24807078224348453,1.5469002539699117,2.862885026809901,60.411790369622594,13.981437275469395,78.92198207900438,5.699984699731103,310.0
104,1.072818406934029,0.0,2.889970487423268,62.5,13.936840859280162,76.8,8.245910823530476,382.0
105,0.3390630069315331,0.9984931623749942,2.859567525797929,67.12556954160493,16.000619469762896,54.23441489638576,5.919736764158306,79860.0
106,0.28587291708142265,1.2802437807650744,2.8458822513753788,57.054718769251686,16.731195848357885,108.83372950058167,6.435274288682239,81284.0
107,0.41036681597262686,0.7158313614337244,2.7715486307414654,49.284226287601726,16.467663174140416,41.358982923508975,6.30733175975943,2495143.0
108,0.4374462900541004,2.4307670183444747,2.8319389459168702,64.51927414598163,16.4438779169478,48.950632140177355,6.53491438568422,2495240.0
109,0.28580533178676776,1.8304303124209411,2.8187911126806537,51.04185793434702,9.823461315171887,56.36882196727244,5.25813449860515,2504211.0
110,0.47934272371567926,0.624377623998679,2.8990966814580923,66.23803376803814,6.50074834399764,83.8638265093686,5.315124256609547,2505076.0
111,0.44175217132344596,2.8613745176265604,2.7624930779074446,69.85267668732953,7.383055605798662,94.37483563669832,5.703719631375655,2505982.0
112,0.4444357079698755,0.9506586244903193,2.775941633353645,73.68901555410864,7.383055605798662,89.96085868641609,5.329873645203975,2505996.0
113,0.37526753127288587,1.0,2.934466076640518,65.5,6.4995772020948825,82.7,5.012940175356146,2506121.0
114,0.4552624050535839,2.848001210822613,2.973015531412466,61.993872334867554,7.383055605798662,92.04680870007205,5.81091516633839,2506363.0
115,0.7017366156964011,2.0,2.965933632281734,61.8,6.381121504885237,71.9,6.2357670775381315,2506581.0
116,0.4842650964575833,0.5628584711282666,2.8885697536853066,58.95321679428752,12.42612572028413,46.219575314916284,5.90789214879962,2507282.0
117,0.4652779166419093,2.783027819022253,3.040046174498984,61.091875670933504,5.82704907751635,85.93130654868936,5.584799783666142,2532820.0
118,1.118656185020392,0.0,2.8523506711534607,75.0,7.4198248809434135,98.4,7.551575214918489,2532888.0
119,0.4019284652195547,1.1551873149751237,2.849962852705448,72.13912623372585,9.381131439979121,54.50723445863079,5.216245951570212,2532956.0
120,0.9601868410851656,2.0,2.849962852705448,70.0,7.7958091163985745,131.7,7.695398530289322,2532975.0
121,0.4467016015077448,1.590520596176019,3.0372738929665646,64.84220478380803,9.390181238230788,111.26872226504929,5.964845074715492,2533033.0
122,0.377618222133897,1.5919777859236508,3.062286747750236,63.00584553900287,9.51781978040174,116.0023707935406,5.802513816801807,2543465.0
123,0.6586149857147441,3.179756962821806,3.0588311053010324,64.46650693344165,9.647968952654214,104.50504265650846,6.927943176978207,2543477.0
124,0.6132217897018093,3.0,3.051909628496821,60.0,8.53245533718821,125.0,6.811708188648717,2543499.0
125,0.6069866796890201,3.301474297076525,3.058403600158562,65.32649842079778,6.519063767109759,86.23617146512453,6.195631038164766,2543801.0
126,0.8683290113839898,2.0,2.9495823626319932,48.8,7.484132598319625,68.1,7.08786143977642,2552033.0
127,0.6348474767432299,3.9380184106648506,3.03819040894348,65.57834039653227,8.995201431945656,127.05887428370718,7.044051867386099,2552466.0
128,0.4563327067785631,1.0,2.8872689657368347,70.8,13.440907405400457,104.9,6.3346598044478934,2555259.0
129,0.6121157829284384,2.6436442368113413,3.013060564346326,68.16801381819887,11.980273094151904,128.73310519043616,7.145216692196224,2555260.0
130,0.6012600107185037,2.4507164449384713,2.8846369795550335,69.96271640655665,11.481619143084707,70.78167219183291,6.539859169785045,2555261.0
131,0.6214478289423071,2.623426752984569,2.8846369795550335,70.41513880102205,11.32772936807352,78.02227673838792,6.667584193760969,2555334.0
132,0.9598060997031663,1.9323122819911145,3.0124537824497875,62.70264002442803,16.49761418184104,113.58692090574671,8.782373416577592,2558008.0
133,0.3830877069751539,1.52804232177935,2.9311698935992325,68.31627380234269,16.173534348406044,80.28286198024374,6.3636947993364155,2558063.0
134,0.5612619871565055,2.444158843165842,2.8659228394370833,60.80310785956128,16.335417016480356,72.83794836841446,7.180867317788281,2560720.0
135,0.42011239188378324,0.8316829138817683,2.8366481312239147,57.25593712327769,17.302290671588413,67.12537678644892,6.5717275535293656,2560757.0
136,0.5602103401498834,2.41973079264209,2.8346273196773755,58.01534562959869,15.212855346836488,120.87410082818552,7.4396858223735585,2560800.0
137,0.5695859142673346,3.339934511688712,2.8803222756728175,60.81065003666365,16.29885354263373,76.47597531704615,7.372905459564597,2560858.0
138,0.9814471634079448,1.925057983325769,2.826356404034924,55.036966528482935,16.34351701648036,71.89928763027696,8.613332458640004,2560955.0
139,0.5114052775069752,3.0306306928156355,2.9359993449486006,65.06219959703,18.580590671588414,60.663473846629536,7.247938795359158,2561177.0
140,0.49546315131971325,4.0,2.887725801483718,68.3,14.572276000828113,124.2,7.275147944558465,2562299.0
141,0.3249083699395359,0.8577900174315605,2.9447578410468784,66.23814228863907,15.95678121625376,107.14611976454742,6.26617744049798,2562382.0
142,0.9823384448414616,0.0,2.893984948767921,60.0,22.143920786165438,40.0,8.771988357331278,2562660.0
143,0.44380136163998557,2.2783987201504923,2.9393091429447216,67.14408774818234,16.566523644106745,64.06141704900858,6.628633418024311,2562746.0
144,0.49272852165801084,2.5816159501630214,2.8706340484225783,56.74854822707794,14.644276000828118,121.40271754985542,7.173833775399907,2562796.0
145,0.3294346350610057,1.4450164508516277,2.949468139686616,73.50772128666495,15.77341942870787,69.28071894060714,5.960225138332882,2563258.0
